id,visitor_id,visit_time,page_name,page_type,source_page,target_page,stay_duration,terminal_type,is_order,order_buyer_id,dt
2693,VISITOR_D63E3C44,2025-01-30 15:30:32,新品页,店铺页,,直播页,238,PC端,0,,2025-01-30
2694,VISITOR_E4B6F855,2025-01-04 05:50:22,订阅页,店铺其他页,,首页,107,PC端,0,,2025-01-04
2695,VISITOR_A022F973,2025-01-17 21:41:23,百度搜索,外部页,百度搜索,微信,55,无线端,0,,2025-01-17
2696,VISITOR_E78E5C06,2025-01-24 14:51:59,商品详情页_2,商品详情页,宝贝页,下单页,297,无线端,0,,2025-01-24
2697,VISITOR_9744998B,2025-01-28 22:14:59,商品详情页_1,商品详情页,新品页,新品页,88,PC端,0,,2025-01-28
2698,VISITOR_618FED09,2025-01-14 04:04:09,商品详情页_1,商品详情页,首页,活动页,154,无线端,0,,2025-01-14
2699,VISITOR_D8FE2EA7,2025-01-29 00:47:47,商品详情页_3,商品详情页,商品详情页_2,新品页,259,PC端,0,,2025-01-29
2700,VISITOR_68C6E116,2025-01-17 23:46:54,新品页,店铺页,,购物车,178,PC端,0,,2025-01-17
2701,VISITOR_77F271E5,2025-01-20 23:41:27,首页,店铺页,,,278,PC端,0,,2025-01-20
2702,VISITOR_EB7FA868,2025-01-23 11:10:14,购物车,功能页,商品详情页_2,百度搜索,216,无线端,0,,2025-01-23
2703,VISITOR_1CFB52E9,2025-01-24 12:01:30,百度搜索,外部页,活动页,商品详情页_2,13,无线端,0,,2025-01-24
2704,VISITOR_44843543,2025-01-01 02:51:29,商品详情页_3,商品详情页,,商品详情页_2,256,无线端,0,,2025-01-01
2705,VISITOR_A5B36147,2025-01-12 09:55:47,首页,店铺页,直播页,宝贝页,199,PC端,0,,2025-01-12
2706,VISITOR_30F758D0,2025-01-28 16:37:59,商品详情页_3,商品详情页,直播页,,27,无线端,0,,2025-01-28
2707,VISITOR_9896B6CF,2025-01-09 19:48:07,商品详情页_2,商品详情页,,新品页,30,无线端,0,,2025-01-09
2708,VISITOR_5702C322,2025-01-21 07:56:06,微信,外部页,下单页,活动页,103,无线端,0,,2025-01-21
2709,VISITOR_1EE066B2,2025-01-19 21:31:03,首页,店铺页,,商品详情页_3,31,无线端,0,,2025-01-19
2710,VISITOR_515BF6A5,2025-01-30 04:07:45,订阅页,店铺其他页,下单页,微信,194,无线端,1,BUYER_3B8FCA,2025-01-30
2711,VISITOR_094E1731,2025-01-07 15:59:16,订阅页,店铺其他页,,,30,无线端,0,,2025-01-07
2712,VISITOR_3941572B,2025-01-04 07:11:36,分类页,店铺页,,商品详情页_1,246,PC端,0,,2025-01-04
2713,VISITOR_4A65FF71,2025-01-23 00:13:41,购物车,功能页,,百度搜索,101,无线端,0,,2025-01-23
2714,VISITOR_7A3E38A2,2025-01-21 00:25:03,百度搜索,外部页,分类页,商品详情页_2,165,无线端,0,,2025-01-21
2715,VISITOR_B17341D6,2025-01-15 02:33:35,分类页,店铺页,商品详情页_3,分类页,171,无线端,0,,2025-01-15
2716,VISITOR_78AB1A52,2025-01-06 06:11:54,新品页,店铺页,,,138,无线端,0,,2025-01-06
2717,VISITOR_7BE44FCD,2025-01-23 19:17:50,下单页,功能页,直播页,微信,265,PC端,0,,2025-01-23
2718,VISITOR_EAEA3A7E,2025-01-25 20:16:17,商品详情页_2,商品详情页,订阅页,首页,82,无线端,0,,2025-01-25
2719,VISITOR_2CAA2844,2025-01-21 14:11:03,商品详情页_1,商品详情页,新品页,商品详情页_2,206,PC端,0,,2025-01-21
2720,VISITOR_12FA260D,2025-01-04 04:52:25,活动页,店铺页,,新品页,23,无线端,0,,2025-01-04
2721,VISITOR_B39DAE70,2025-01-19 06:41:59,购物车,功能页,购物车,下单页,119,PC端,0,,2025-01-19
2722,VISITOR_8D9F1259,2025-01-22 20:37:35,微信,外部页,微信,直播页,85,无线端,0,,2025-01-22
2723,VISITOR_38E4C903,2025-01-22 18:47:38,购物车,功能页,微信,百度搜索,233,无线端,0,,2025-01-22
2724,VISITOR_C76748BF,2025-01-22 02:33:15,直播页,店铺其他页,微信,,291,PC端,0,,2025-01-22
2725,VISITOR_DB26AB30,2025-01-20 15:29:13,分类页,店铺页,商品详情页_3,首页,37,无线端,0,,2025-01-20
2726,VISITOR_32E12C76,2025-01-28 11:58:46,活动页,店铺页,直播页,下单页,162,无线端,0,,2025-01-28
2727,VISITOR_EBDFDCD9,2025-01-23 21:35:30,分类页,店铺页,首页,下单页,158,无线端,0,,2025-01-23
2728,VISITOR_4E01EB3C,2025-01-29 06:31:42,首页,店铺页,活动页,购物车,270,无线端,0,,2025-01-29
2729,VISITOR_8DAEB87C,2025-01-23 14:45:52,活动页,店铺页,活动页,首页,206,PC端,0,,2025-01-23
2730,VISITOR_D07AA4AB,2025-01-10 01:22:35,首页,店铺页,分类页,活动页,11,无线端,0,,2025-01-10
2731,VISITOR_019BB729,2025-01-06 17:22:11,新品页,店铺页,商品详情页_3,直播页,228,PC端,0,,2025-01-06
2732,VISITOR_EBD5B38E,2025-01-11 13:53:17,订阅页,店铺其他页,,直播页,57,无线端,0,,2025-01-11
2733,VISITOR_57826081,2025-01-24 05:02:25,购物车,功能页,商品详情页_2,下单页,85,无线端,0,,2025-01-24
2734,VISITOR_07D2CC37,2025-01-12 21:48:13,新品页,店铺页,商品详情页_2,商品详情页_3,112,无线端,0,,2025-01-12
2735,VISITOR_16560F17,2025-01-27 03:34:05,新品页,店铺页,直播页,商品详情页_2,45,无线端,0,,2025-01-27
2736,VISITOR_8D6CB0FF,2025-01-08 03:18:29,下单页,功能页,百度搜索,,261,无线端,0,,2025-01-08
2737,VISITOR_5400DA6B,2025-01-30 22:47:34,商品详情页_2,商品详情页,,,145,无线端,0,,2025-01-30
2738,VISITOR_D1DCEA49,2025-01-08 03:56:42,分类页,店铺页,首页,商品详情页_2,300,无线端,0,,2025-01-08
2739,VISITOR_16114825,2025-01-22 15:43:17,微信,外部页,百度搜索,,215,无线端,0,,2025-01-22
2740,VISITOR_9AA7B311,2025-01-11 14:28:28,订阅页,店铺其他页,,直播页,141,PC端,0,,2025-01-11
2741,VISITOR_D4103F02,2025-01-04 14:22:02,直播页,店铺其他页,,下单页,177,无线端,0,,2025-01-04
2742,VISITOR_6CC169B2,2025-01-01 20:58:53,宝贝页,店铺页,分类页,,50,无线端,0,,2025-01-01
2743,VISITOR_8720469B,2025-01-21 13:01:39,首页,店铺页,商品详情页_1,百度搜索,22,无线端,0,,2025-01-21
2744,VISITOR_AA6D5462,2025-01-11 09:45:12,活动页,店铺页,,下单页,273,无线端,0,,2025-01-11
2745,VISITOR_473DD6CD,2025-01-17 15:27:53,活动页,店铺页,,购物车,142,无线端,0,,2025-01-17
2746,VISITOR_8C447DE6,2025-01-12 14:56:19,分类页,店铺页,活动页,订阅页,286,无线端,0,,2025-01-12
2747,VISITOR_FF8A4E80,2025-01-20 00:15:19,宝贝页,店铺页,下单页,宝贝页,278,PC端,0,,2025-01-20
2748,VISITOR_CC205A93,2025-01-11 15:55:01,首页,店铺页,订阅页,百度搜索,15,无线端,0,,2025-01-11
2749,VISITOR_956F890B,2025-01-21 01:56:58,新品页,店铺页,微信,下单页,226,PC端,0,,2025-01-21
2750,VISITOR_3A37D76F,2025-01-19 02:18:58,商品详情页_3,商品详情页,直播页,,278,无线端,0,,2025-01-19
2751,VISITOR_DE945B28,2025-01-29 03:59:27,首页,店铺页,直播页,,180,PC端,0,,2025-01-29
2752,VISITOR_8E6D0283,2025-01-02 21:00:19,百度搜索,外部页,分类页,商品详情页_2,71,无线端,0,,2025-01-02
2753,VISITOR_5A477BDC,2025-01-14 06:43:15,下单页,功能页,,,274,无线端,0,,2025-01-14
2754,VISITOR_5D176073,2025-01-08 11:24:31,订阅页,店铺其他页,购物车,新品页,151,无线端,0,,2025-01-08
2755,VISITOR_DD77050A,2025-01-16 09:23:48,购物车,功能页,宝贝页,活动页,246,无线端,0,,2025-01-16
2756,VISITOR_5E6FBE78,2025-01-09 23:48:25,分类页,店铺页,下单页,,37,无线端,0,,2025-01-09
2757,VISITOR_DB7BD434,2025-01-29 18:14:33,购物车,功能页,宝贝页,百度搜索,88,PC端,0,,2025-01-29
2758,VISITOR_38A893F2,2025-01-04 17:49:50,商品详情页_2,商品详情页,分类页,,72,无线端,0,,2025-01-04
2759,VISITOR_6FFACEF2,2025-01-06 07:36:16,宝贝页,店铺页,首页,百度搜索,203,无线端,0,,2025-01-06
2760,VISITOR_4FA052EE,2025-01-13 06:07:51,直播页,店铺其他页,微信,下单页,263,无线端,0,,2025-01-13
2761,VISITOR_2263226B,2025-01-15 05:00:31,分类页,店铺页,百度搜索,商品详情页_2,280,无线端,0,,2025-01-15
2762,VISITOR_2A298015,2025-01-26 23:41:59,新品页,店铺页,购物车,,215,无线端,0,,2025-01-26
2763,VISITOR_C083FB7E,2025-01-06 16:39:50,首页,店铺页,商品详情页_2,直播页,260,无线端,0,,2025-01-06
2764,VISITOR_DA75EB7D,2025-01-23 10:17:31,百度搜索,外部页,微信,商品详情页_2,108,PC端,0,,2025-01-23
2765,VISITOR_C8DC28FE,2025-01-30 19:39:54,下单页,功能页,,,184,无线端,0,,2025-01-30
2766,VISITOR_DA754AB6,2025-01-03 09:11:02,商品详情页_2,商品详情页,宝贝页,新品页,22,无线端,0,,2025-01-03
2767,VISITOR_BC9FFE3F,2025-01-18 17:31:43,商品详情页_1,商品详情页,商品详情页_2,微信,293,PC端,0,,2025-01-18
2768,VISITOR_08A26141,2025-01-22 07:22:41,分类页,店铺页,活动页,购物车,286,无线端,0,,2025-01-22
2769,VISITOR_3F88BF24,2025-01-14 19:47:31,活动页,店铺页,购物车,购物车,135,无线端,0,,2025-01-14
2770,VISITOR_27E00101,2025-01-09 09:26:04,活动页,店铺页,,百度搜索,218,PC端,0,,2025-01-09
2771,VISITOR_FFEB1866,2025-01-03 09:09:05,下单页,功能页,商品详情页_2,商品详情页_1,245,PC端,0,,2025-01-03
2772,VISITOR_A2AFB59C,2025-01-03 11:34:57,分类页,店铺页,商品详情页_3,购物车,175,无线端,0,,2025-01-03
2773,VISITOR_3FF39B8B,2025-01-16 13:37:58,百度搜索,外部页,首页,,77,PC端,0,,2025-01-16
2774,VISITOR_B24AF7E6,2025-01-01 19:21:10,直播页,店铺其他页,,新品页,245,无线端,0,,2025-01-01
2775,VISITOR_B47B4246,2025-01-03 18:13:16,微信,外部页,百度搜索,直播页,247,无线端,0,,2025-01-03
2776,VISITOR_4E5A5E31,2025-01-09 20:47:18,商品详情页_1,商品详情页,订阅页,,89,无线端,0,,2025-01-09
2777,VISITOR_D3F12284,2025-01-17 21:40:28,首页,店铺页,直播页,微信,26,PC端,0,,2025-01-17
2778,VISITOR_C69102CF,2025-01-16 09:03:30,微信,外部页,购物车,,61,无线端,0,,2025-01-16
2779,VISITOR_915D1CB3,2025-01-03 04:54:00,直播页,店铺其他页,,新品页,148,PC端,0,,2025-01-03
2780,VISITOR_49F3E61E,2025-01-28 06:53:55,直播页,店铺其他页,分类页,商品详情页_3,139,无线端,0,,2025-01-28
2781,VISITOR_6AB88D49,2025-01-13 01:38:34,活动页,店铺页,订阅页,商品详情页_2,38,无线端,0,,2025-01-13
2782,VISITOR_D0CA74D8,2025-01-01 16:41:08,微信,外部页,,下单页,102,无线端,0,,2025-01-01
2783,VISITOR_E0234B38,2025-01-12 23:38:36,首页,店铺页,新品页,直播页,90,无线端,0,,2025-01-12
2784,VISITOR_3A2B08EA,2025-01-01 19:03:24,宝贝页,店铺页,分类页,首页,37,无线端,0,,2025-01-01
2785,VISITOR_C2E3631C,2025-01-06 09:03:11,首页,店铺页,直播页,商品详情页_2,126,PC端,1,BUYER_72B229,2025-01-06
2786,VISITOR_2AA7F198,2025-01-23 00:47:44,活动页,店铺页,首页,,142,无线端,0,,2025-01-23
2787,VISITOR_A7A9C595,2025-01-25 21:36:57,商品详情页_3,商品详情页,,商品详情页_1,218,PC端,0,,2025-01-25
2788,VISITOR_56F6A14F,2025-01-09 04:26:56,订阅页,店铺其他页,新品页,微信,114,无线端,0,,2025-01-09
2789,VISITOR_9753EBE8,2025-01-22 22:35:16,新品页,店铺页,分类页,,62,无线端,0,,2025-01-22
2790,VISITOR_E9FE333A,2025-01-23 06:40:54,微信,外部页,微信,直播页,113,无线端,0,,2025-01-23
2791,VISITOR_C9E0C775,2025-01-20 11:10:17,微信,外部页,订阅页,,195,无线端,0,,2025-01-20
2792,VISITOR_5DCE4A26,2025-01-29 18:30:19,商品详情页_1,商品详情页,直播页,首页,233,PC端,0,,2025-01-29
2793,VISITOR_87C239E6,2025-01-08 20:11:09,新品页,店铺页,分类页,新品页,19,无线端,0,,2025-01-08
2794,VISITOR_E83B9BC8,2025-01-09 22:04:28,分类页,店铺页,商品详情页_1,商品详情页_2,104,PC端,0,,2025-01-09
2795,VISITOR_5B2E460D,2025-01-07 22:59:48,宝贝页,店铺页,百度搜索,宝贝页,34,无线端,0,,2025-01-07
2796,VISITOR_B6863FFB,2025-01-15 17:30:24,首页,店铺页,,订阅页,83,无线端,0,,2025-01-15
2797,VISITOR_495765DA,2025-01-22 16:35:38,订阅页,店铺其他页,百度搜索,活动页,62,无线端,0,,2025-01-22
2798,VISITOR_BD16875D,2025-01-13 01:23:30,订阅页,店铺其他页,下单页,购物车,192,无线端,0,,2025-01-13
2799,VISITOR_938CFEAF,2025-01-08 06:16:43,宝贝页,店铺页,,百度搜索,141,无线端,0,,2025-01-08
2800,VISITOR_47F7DA69,2025-01-07 11:39:32,直播页,店铺其他页,,商品详情页_3,48,无线端,0,,2025-01-07
2801,VISITOR_4170B372,2025-01-08 06:43:24,购物车,功能页,微信,商品详情页_3,198,PC端,0,,2025-01-08
2802,VISITOR_6F3E0BA9,2025-01-29 20:44:17,百度搜索,外部页,,百度搜索,270,无线端,0,,2025-01-29
2803,VISITOR_DAEE0754,2025-01-25 21:18:10,活动页,店铺页,,直播页,133,PC端,0,,2025-01-25
2804,VISITOR_776AF921,2025-01-26 14:55:02,微信,外部页,,,159,PC端,0,,2025-01-26
2805,VISITOR_CBF2E2DF,2025-01-01 02:32:39,首页,店铺页,首页,分类页,27,无线端,0,,2025-01-01
2806,VISITOR_7C88A919,2025-01-01 12:02:42,百度搜索,外部页,微信,活动页,246,无线端,0,,2025-01-01
2807,VISITOR_47D912F4,2025-01-01 12:57:55,分类页,店铺页,新品页,宝贝页,192,无线端,0,,2025-01-01
2808,VISITOR_BA740748,2025-01-11 09:09:38,新品页,店铺页,宝贝页,,16,无线端,0,,2025-01-11
2809,VISITOR_CC95DDD0,2025-01-17 23:26:01,百度搜索,外部页,新品页,,203,无线端,0,,2025-01-17
2810,VISITOR_312A93C1,2025-01-07 19:57:10,商品详情页_3,商品详情页,下单页,百度搜索,241,PC端,0,,2025-01-07
2811,VISITOR_DDCF71BF,2025-01-24 09:24:31,新品页,店铺页,宝贝页,宝贝页,185,无线端,0,,2025-01-24
2812,VISITOR_58BB8EC8,2025-01-28 22:51:50,新品页,店铺页,新品页,首页,277,PC端,0,,2025-01-28
2813,VISITOR_AB0941AF,2025-01-09 13:42:22,微信,外部页,,,150,无线端,0,,2025-01-09
2814,VISITOR_DA7F0EE7,2025-01-11 15:13:25,商品详情页_2,商品详情页,,活动页,115,无线端,0,,2025-01-11
2815,VISITOR_2D9F4246,2025-01-29 22:32:01,微信,外部页,下单页,宝贝页,84,无线端,0,,2025-01-29
2816,VISITOR_25A0440D,2025-01-27 10:40:17,首页,店铺页,,首页,197,无线端,0,,2025-01-27
2817,VISITOR_204CDD30,2025-01-22 04:48:16,商品详情页_3,商品详情页,首页,首页,54,无线端,0,,2025-01-22
2818,VISITOR_C1CEEDD6,2025-01-07 19:08:22,商品详情页_1,商品详情页,商品详情页_1,宝贝页,282,PC端,0,,2025-01-07
2819,VISITOR_C8CEDF3E,2025-01-19 18:53:04,百度搜索,外部页,商品详情页_2,购物车,264,PC端,0,,2025-01-19
2820,VISITOR_02EC3C4E,2025-01-11 04:08:10,新品页,店铺页,商品详情页_1,购物车,141,无线端,1,BUYER_5EA13A,2025-01-11
2821,VISITOR_3B4455D2,2025-01-26 17:42:45,订阅页,店铺其他页,百度搜索,,272,无线端,0,,2025-01-26
2822,VISITOR_92C3D110,2025-01-06 21:17:03,商品详情页_1,商品详情页,宝贝页,商品详情页_3,55,无线端,0,,2025-01-06
2823,VISITOR_9F58CE4D,2025-01-13 11:24:37,新品页,店铺页,宝贝页,分类页,98,无线端,0,,2025-01-13
2824,VISITOR_05AE2E8F,2025-01-01 11:23:04,微信,外部页,,新品页,93,无线端,0,,2025-01-01
2825,VISITOR_B6F72820,2025-01-22 18:18:04,微信,外部页,商品详情页_2,商品详情页_1,47,无线端,0,,2025-01-22
2826,VISITOR_992F3253,2025-01-28 07:34:27,商品详情页_1,商品详情页,宝贝页,商品详情页_2,90,无线端,1,BUYER_8D0A76,2025-01-28
2827,VISITOR_2B8BD7B6,2025-01-05 13:24:06,订阅页,店铺其他页,,商品详情页_1,87,PC端,0,,2025-01-05
2828,VISITOR_40B03689,2025-01-26 00:40:55,商品详情页_2,商品详情页,,订阅页,258,PC端,0,,2025-01-26
2829,VISITOR_4A928BEE,2025-01-13 14:42:58,宝贝页,店铺页,,,175,无线端,0,,2025-01-13
2830,VISITOR_01A9CA11,2025-01-04 18:32:45,商品详情页_2,商品详情页,,订阅页,208,无线端,0,,2025-01-04
2831,VISITOR_336FDBB9,2025-01-27 00:31:52,商品详情页_1,商品详情页,直播页,新品页,295,PC端,0,,2025-01-27
2832,VISITOR_CB25CAE0,2025-01-15 05:34:45,百度搜索,外部页,直播页,购物车,65,PC端,0,,2025-01-15
2833,VISITOR_BC94EC7D,2025-01-15 06:35:44,直播页,店铺其他页,分类页,百度搜索,124,PC端,0,,2025-01-15
2834,VISITOR_3DF527BB,2025-01-10 23:51:53,分类页,店铺页,,商品详情页_3,60,PC端,0,,2025-01-10
2835,VISITOR_A04377F1,2025-01-29 14:50:21,百度搜索,外部页,宝贝页,商品详情页_2,241,无线端,0,,2025-01-29
2836,VISITOR_6FFCF9A6,2025-01-08 08:24:15,订阅页,店铺其他页,下单页,订阅页,38,无线端,0,,2025-01-08
2837,VISITOR_77D0EDD8,2025-01-10 22:29:31,新品页,店铺页,,下单页,269,无线端,0,,2025-01-10
2838,VISITOR_F882B14E,2025-01-28 12:41:59,百度搜索,外部页,百度搜索,,293,无线端,0,,2025-01-28
2839,VISITOR_C2E7027B,2025-01-14 01:55:53,百度搜索,外部页,首页,商品详情页_2,108,无线端,0,,2025-01-14
2840,VISITOR_652D7960,2025-01-02 03:05:42,百度搜索,外部页,分类页,百度搜索,194,无线端,0,,2025-01-02
2841,VISITOR_CD614197,2025-01-17 08:45:14,新品页,店铺页,购物车,新品页,12,无线端,0,,2025-01-17
2842,VISITOR_65B6966E,2025-01-13 09:06:43,商品详情页_2,商品详情页,,下单页,39,无线端,0,,2025-01-13
2843,VISITOR_2E7A3D5B,2025-01-20 16:02:03,商品详情页_1,商品详情页,订阅页,微信,135,无线端,0,,2025-01-20
2844,VISITOR_832913FA,2025-01-13 06:34:50,首页,店铺页,,,214,无线端,0,,2025-01-13
2845,VISITOR_D7A8986A,2025-01-13 19:18:36,首页,店铺页,宝贝页,微信,207,无线端,0,,2025-01-13
2846,VISITOR_B1D525BF,2025-01-19 22:49:52,分类页,店铺页,宝贝页,下单页,264,PC端,0,,2025-01-19
2847,VISITOR_A6058EC9,2025-01-08 19:43:17,新品页,店铺页,,,62,PC端,0,,2025-01-08
2848,VISITOR_F1001134,2025-01-07 14:37:38,微信,外部页,订阅页,商品详情页_2,179,PC端,0,,2025-01-07
2849,VISITOR_7C2E7958,2025-01-21 01:16:43,新品页,店铺页,百度搜索,商品详情页_2,73,无线端,0,,2025-01-21
2850,VISITOR_2ADF3F39,2025-01-15 03:49:15,购物车,功能页,下单页,宝贝页,296,PC端,0,,2025-01-15
2851,VISITOR_68059D2D,2025-01-25 21:32:13,商品详情页_1,商品详情页,购物车,购物车,154,无线端,0,,2025-01-25
2852,VISITOR_CBFE56A2,2025-01-11 17:22:24,首页,店铺页,,新品页,172,无线端,0,,2025-01-11
2853,VISITOR_5F7FA98F,2025-01-03 15:19:27,直播页,店铺其他页,购物车,订阅页,69,无线端,0,,2025-01-03
2854,VISITOR_CEA026C1,2025-01-23 07:07:01,宝贝页,店铺页,,,84,PC端,0,,2025-01-23
2855,VISITOR_35632C67,2025-01-18 17:46:01,商品详情页_3,商品详情页,,下单页,131,无线端,0,,2025-01-18
2856,VISITOR_C2F1A7FC,2025-01-30 07:35:33,百度搜索,外部页,宝贝页,百度搜索,219,无线端,0,,2025-01-30
2857,VISITOR_EEE4616D,2025-01-01 15:09:23,商品详情页_3,商品详情页,新品页,直播页,172,无线端,0,,2025-01-01
2858,VISITOR_EF17F6EF,2025-01-21 01:24:07,宝贝页,店铺页,,分类页,47,PC端,0,,2025-01-21
2859,VISITOR_E630E64C,2025-01-06 09:49:40,商品详情页_1,商品详情页,首页,商品详情页_2,132,无线端,0,,2025-01-06
2860,VISITOR_84019F22,2025-01-08 12:53:35,购物车,功能页,,订阅页,34,无线端,0,,2025-01-08
2861,VISITOR_0F377220,2025-01-03 22:55:32,宝贝页,店铺页,,商品详情页_2,274,PC端,0,,2025-01-03
2862,VISITOR_0F15E79F,2025-01-26 11:50:05,宝贝页,店铺页,,购物车,214,PC端,0,,2025-01-26
2863,VISITOR_9517037F,2025-01-30 22:44:20,直播页,店铺其他页,购物车,首页,107,无线端,0,,2025-01-30
2864,VISITOR_26BF7031,2025-01-18 17:01:21,首页,店铺页,新品页,购物车,74,无线端,0,,2025-01-18
2865,VISITOR_33D777A1,2025-01-20 16:09:56,商品详情页_2,商品详情页,分类页,新品页,86,PC端,0,,2025-01-20
2866,VISITOR_E1E56ABD,2025-01-26 08:00:26,首页,店铺页,百度搜索,订阅页,200,无线端,0,,2025-01-26
2867,VISITOR_BC4FA187,2025-01-13 13:23:39,分类页,店铺页,商品详情页_2,宝贝页,174,无线端,0,,2025-01-13
2868,VISITOR_ECF0460A,2025-01-10 22:55:40,购物车,功能页,,宝贝页,199,无线端,0,,2025-01-10
2869,VISITOR_4790F61D,2025-01-26 14:46:25,百度搜索,外部页,百度搜索,首页,163,PC端,0,,2025-01-26
2870,VISITOR_E520D2E1,2025-01-08 10:24:40,订阅页,店铺其他页,活动页,百度搜索,233,PC端,1,BUYER_859CD7,2025-01-08
2871,VISITOR_C6352B49,2025-01-20 16:42:49,直播页,店铺其他页,,商品详情页_3,267,无线端,0,,2025-01-20
2872,VISITOR_4EE3CD80,2025-01-02 08:45:39,活动页,店铺页,,新品页,55,无线端,0,,2025-01-02
2873,VISITOR_0C7ED2BE,2025-01-30 04:03:56,微信,外部页,商品详情页_2,宝贝页,173,PC端,0,,2025-01-30
2874,VISITOR_EC63FAD8,2025-01-01 16:08:10,订阅页,店铺其他页,,订阅页,216,无线端,0,,2025-01-01
2875,VISITOR_D40A6A00,2025-01-18 21:09:14,商品详情页_3,商品详情页,购物车,活动页,192,PC端,0,,2025-01-18
2876,VISITOR_21CAE130,2025-01-22 11:38:35,宝贝页,店铺页,商品详情页_2,商品详情页_2,285,无线端,0,,2025-01-22
2877,VISITOR_7E64FA1D,2025-01-07 11:11:52,下单页,功能页,商品详情页_2,,43,无线端,0,,2025-01-07
2878,VISITOR_03A39FDA,2025-01-27 18:20:10,下单页,功能页,新品页,新品页,213,无线端,0,,2025-01-27
2879,VISITOR_28E039AC,2025-01-14 16:59:03,分类页,店铺页,活动页,商品详情页_1,183,无线端,0,,2025-01-14
2880,VISITOR_1DF7C99C,2025-01-28 01:54:31,购物车,功能页,商品详情页_1,百度搜索,183,PC端,0,,2025-01-28
2881,VISITOR_2170BDAC,2025-01-28 16:19:28,直播页,店铺其他页,分类页,商品详情页_2,186,PC端,0,,2025-01-28
