dwd_id,visitor_id,time_id,page_id,page_type,source_page_id,target_page_id,stay_duration,device_id,is_order,order_buyer_id,dt
2048,VISITOR_82758B6D,7,1,店铺页,7,13,199,5,0,,2025-01-07
2049,VISITOR_D8E287E9,7,3,店铺页,8,14,165,2,0,,2025-01-07
2050,VISITOR_4C576D08,7,12,外部页,12,11,260,1,0,,2025-01-07
2051,VISITOR_0B34B11D,7,12,外部页,,3,107,1,0,,2025-01-07
2052,VISITOR_1DDE31F1,7,4,店铺页,13,14,216,1,0,,2025-01-07
2053,VISITOR_877A0F31,7,5,店铺页,8,14,278,3,0,,2025-01-07
2054,VISITOR_7B6EF09D,7,1,店铺页,7,7,234,1,0,,2025-01-07
2055,VISITOR_6F1F49E7,7,10,店铺其他页,9,6,242,2,0,,2025-01-07
2056,VISITOR_812CC617,7,6,商品详情页,,6,37,3,0,,2025-01-07
2057,VISITOR_7BF4F045,7,11,外部页,8,11,298,4,0,,2025-01-07
2058,VISITOR_AB8CF591,7,2,店铺页,14,3,136,3,0,,2025-01-07
2059,VISITOR_5E109DC8,7,3,店铺页,,,44,5,0,,2025-01-07
2060,VISITOR_070E6618,7,11,外部页,13,6,19,4,0,,2025-01-07
2061,VISITOR_D6EEBDB8,7,9,店铺其他页,5,11,167,1,0,,2025-01-07
2062,VISITOR_4136D62B,7,7,商品详情页,7,9,104,2,0,,2025-01-07
2063,VISITOR_7ECADFD7,7,9,店铺其他页,7,14,250,2,0,,2025-01-07
2064,VISITOR_888D9EC4,7,4,店铺页,12,5,205,1,0,,2025-01-07
2065,VISITOR_79C6F568,7,1,店铺页,14,13,199,3,0,,2025-01-07
2066,VISITOR_1DF4CCCB,7,4,店铺页,6,1,172,3,0,,2025-01-07
2067,VISITOR_D4313CA4,7,12,外部页,5,14,52,1,0,,2025-01-07
2068,VISITOR_2EAD8465,7,1,店铺页,,13,266,4,0,,2025-01-07
2069,VISITOR_17FD90F2,7,11,外部页,10,14,149,3,0,,2025-01-07
2070,VISITOR_53B3152E,7,5,店铺页,1,,33,3,1,BUYER_23E880,2025-01-07
2071,VISITOR_7E3F6023,7,13,功能页,6,1,228,4,0,,2025-01-07
2072,VISITOR_E0A9348F,7,1,店铺页,,10,211,4,0,,2025-01-07
2073,VISITOR_A256FD54,7,10,店铺其他页,9,4,279,5,0,,2025-01-07
2074,VISITOR_094E1731,7,9,店铺其他页,,,30,2,0,,2025-01-07
2075,VISITOR_5B2E460D,7,4,店铺页,11,4,34,1,0,,2025-01-07
2076,VISITOR_47F7DA69,7,10,店铺其他页,,8,48,3,0,,2025-01-07
2077,VISITOR_312A93C1,7,8,商品详情页,14,11,241,4,0,,2025-01-07
2078,VISITOR_C1CEEDD6,7,6,商品详情页,6,4,282,5,0,,2025-01-07
2079,VISITOR_F1001134,7,12,外部页,9,7,179,4,0,,2025-01-07
2080,VISITOR_7E64FA1D,7,14,功能页,7,,43,2,0,,2025-01-07
2081,VISITOR_02F1622A,7,9,店铺其他页,14,14,116,2,0,,2025-01-07
2082,VISITOR_AAB31495,7,4,店铺页,7,11,173,5,0,,2025-01-07
2083,VISITOR_833707BB,7,8,商品详情页,5,14,217,1,0,,2025-01-07
2084,VISITOR_74D732C7,7,4,店铺页,2,,266,4,0,,2025-01-07
2085,VISITOR_8397D23B,7,10,店铺其他页,,12,274,3,0,,2025-01-07
2086,VISITOR_1DBDC229,7,1,店铺页,1,10,181,3,0,,2025-01-07
2087,VISITOR_E4AF6B8C,7,5,店铺页,7,1,68,2,0,,2025-01-07
2088,VISITOR_C2461E61,7,3,店铺页,,3,50,3,0,,2025-01-07
2089,VISITOR_54AB0670,7,1,店铺页,1,11,187,5,0,,2025-01-07
2090,VISITOR_936589DF,7,9,店铺其他页,12,13,269,4,0,,2025-01-07
2091,VISITOR_1DAA4942,7,2,店铺页,12,13,155,1,0,,2025-01-07
2092,VISITOR_7BAF6EE6,7,5,店铺页,10,1,276,4,0,,2025-01-07
2093,VISITOR_9335BA2F,7,2,店铺页,1,10,116,1,0,,2025-01-07
2094,VISITOR_D47E819B,7,9,店铺其他页,2,,136,3,0,,2025-01-07
2095,VISITOR_E0610A61,7,13,功能页,9,10,197,3,0,,2025-01-07
2096,VISITOR_0CA6BB8D,7,12,外部页,1,,256,1,0,,2025-01-07
2097,VISITOR_CFF5DC6B,7,1,店铺页,7,6,86,4,0,,2025-01-07
2098,VISITOR_5E8E47AC,7,10,店铺其他页,13,,15,1,0,,2025-01-07
2099,VISITOR_DEC05236,7,7,商品详情页,10,7,53,4,0,,2025-01-07
2100,VISITOR_5D5F4421,7,10,店铺其他页,4,6,57,2,1,BUYER_9AEFEE,2025-01-07
2101,VISITOR_6EC114E4,7,7,商品详情页,11,2,277,5,0,,2025-01-07
2102,VISITOR_B8B503B7,7,14,功能页,,,218,2,1,BUYER_B68F8A,2025-01-07
2103,VISITOR_B2FD7F1A,7,3,店铺页,8,,94,5,0,,2025-01-07
2104,VISITOR_7D1AABBB,7,1,店铺页,,,93,1,0,,2025-01-07
2105,VISITOR_F92CEA58,7,1,店铺页,,14,188,1,0,,2025-01-07
2106,VISITOR_E117F59E,7,2,店铺页,,7,83,2,0,,2025-01-07
2107,VISITOR_74FD4573,7,7,商品详情页,13,1,229,5,0,,2025-01-07
2108,VISITOR_9C4FEE33,7,1,店铺页,6,9,20,3,0,,2025-01-07
2109,VISITOR_726E9FBC,7,1,店铺页,1,11,109,5,0,,2025-01-07
2110,VISITOR_F4CCE277,7,13,功能页,,11,149,1,0,,2025-01-07
2111,VISITOR_05B0DFE3,7,13,功能页,3,13,130,4,0,,2025-01-07
2112,VISITOR_96D79A86,7,6,商品详情页,9,9,134,4,0,,2025-01-07
2113,VISITOR_076BC830,7,10,店铺其他页,,,171,1,0,,2025-01-07
2114,VISITOR_D03D9641,7,13,功能页,4,14,193,1,0,,2025-01-07
2115,VISITOR_97A883DE,7,3,店铺页,13,,14,3,0,,2025-01-07
2116,VISITOR_B4D5F237,7,6,商品详情页,2,,245,1,0,,2025-01-07
2117,VISITOR_9E634E4D,7,13,功能页,14,13,136,1,0,,2025-01-07
2118,VISITOR_C127052A,7,9,店铺其他页,1,12,150,4,0,,2025-01-07
2119,VISITOR_3CCCED70,7,2,店铺页,3,,49,1,0,,2025-01-07
2120,VISITOR_1C34D4FE,7,4,店铺页,5,,46,4,0,,2025-01-07
2121,VISITOR_E3FDDC8E,7,7,商品详情页,11,3,82,3,1,BUYER_465F0C,2025-01-07
2122,VISITOR_FB225F89,7,13,功能页,14,10,127,3,0,,2025-01-07
2123,VISITOR_68A5A9A5,7,5,店铺页,1,,20,2,0,,2025-01-07
2124,VISITOR_E8B4DF65,7,9,店铺其他页,1,,115,2,0,,2025-01-07
2125,VISITOR_20057F29,7,9,店铺其他页,7,7,223,3,0,,2025-01-07
2126,VISITOR_EE48E95E,7,1,店铺页,,13,213,3,0,,2025-01-07
2127,VISITOR_11E570B4,7,2,店铺页,,12,221,1,0,,2025-01-07
2128,VISITOR_7468B30F,7,8,商品详情页,10,1,225,1,0,,2025-01-07
2129,VISITOR_C8E0F1E5,7,5,店铺页,,5,177,2,0,,2025-01-07
2130,VISITOR_CE927028,7,5,店铺页,11,9,228,2,0,,2025-01-07
2131,VISITOR_23D640C4,7,11,外部页,11,9,272,3,0,,2025-01-07
2132,VISITOR_C6A7557B,7,12,外部页,,11,174,3,1,BUYER_B35A76,2025-01-07
2133,VISITOR_AC720F37,7,8,商品详情页,,6,278,5,0,,2025-01-07
2134,VISITOR_0DC8BCAC,7,13,功能页,,9,38,1,0,,2025-01-07
2135,VISITOR_7FFFD2E8,7,2,店铺页,3,1,139,2,0,,2025-01-07
2136,VISITOR_59B678B2,7,2,店铺页,,8,268,5,0,,2025-01-07
2137,VISITOR_DC780EDD,7,10,店铺其他页,6,9,236,2,0,,2025-01-07
2138,VISITOR_F9E281E1,7,9,店铺其他页,4,12,185,2,0,,2025-01-07
2139,VISITOR_92F2F42B,7,1,店铺页,4,10,292,3,0,,2025-01-07
2140,VISITOR_34DBA98C,7,1,店铺页,1,14,154,4,0,,2025-01-07
2141,VISITOR_7F6B6D23,7,1,店铺页,,,107,2,0,,2025-01-07
2142,VISITOR_4B6FB453,7,1,店铺页,,9,142,5,0,,2025-01-07
2143,VISITOR_827F6A40,7,10,店铺其他页,,1,162,1,0,,2025-01-07
2144,VISITOR_227D6096,7,8,商品详情页,,,264,4,0,,2025-01-07
2145,VISITOR_4EF2104D,7,1,店铺页,3,4,35,5,0,,2025-01-07
2146,VISITOR_7DBDC0E6,7,3,店铺页,,13,111,5,0,,2025-01-07
2147,VISITOR_54A77630,7,9,店铺其他页,14,14,85,2,0,,2025-01-07
2148,VISITOR_503B974C,7,14,功能页,13,1,280,5,0,,2025-01-07
2149,VISITOR_95F9BD2F,7,2,店铺页,2,5,86,4,0,,2025-01-07
2150,VISITOR_3771A097,7,5,店铺页,1,6,93,2,0,,2025-01-07
2151,VISITOR_29E5456D,7,4,店铺页,4,3,75,3,0,,2025-01-07
2152,VISITOR_05EBDCD2,7,7,商品详情页,8,,108,4,0,,2025-01-07
2153,VISITOR_AD4713EE,7,11,外部页,6,9,116,5,0,,2025-01-07
2154,VISITOR_B9103C39,7,9,店铺其他页,1,14,204,5,0,,2025-01-07
2155,VISITOR_10AE5556,7,11,外部页,,4,107,3,0,,2025-01-07
2156,VISITOR_21BE901A,7,7,商品详情页,,,70,4,0,,2025-01-07
2157,VISITOR_BE543A29,7,13,功能页,12,2,289,4,0,,2025-01-07
2158,VISITOR_43EF308A,7,2,店铺页,4,10,29,5,0,,2025-01-07
2159,VISITOR_F95BE286,7,5,店铺页,4,9,13,3,0,,2025-01-07
2160,VISITOR_4D574A7C,7,7,商品详情页,5,13,28,1,0,,2025-01-07
2161,VISITOR_0DCE2B35,7,12,外部页,3,9,216,4,0,,2025-01-07
2162,VISITOR_C261E0E7,7,11,外部页,5,9,128,2,0,,2025-01-07
2163,VISITOR_7113CE4A,7,1,店铺页,,13,29,5,0,,2025-01-07
2164,VISITOR_476BE941,7,6,商品详情页,11,8,147,3,1,BUYER_7C2713,2025-01-07
2165,VISITOR_2E316788,7,1,店铺页,11,,55,3,0,,2025-01-07
2166,VISITOR_52602953,7,9,店铺其他页,11,6,175,2,0,,2025-01-07
2167,VISITOR_43384C89,7,3,店铺页,7,4,69,3,0,,2025-01-07
2168,VISITOR_DE85AB3A,7,6,商品详情页,4,9,30,5,0,,2025-01-07
2169,VISITOR_50330DE8,7,5,店铺页,2,12,45,3,0,,2025-01-07
2170,VISITOR_A77599F9,7,13,功能页,3,10,54,1,0,,2025-01-07
2171,VISITOR_27103F67,7,4,店铺页,2,,41,4,0,,2025-01-07
2172,VISITOR_7F505961,7,12,外部页,13,9,215,1,0,,2025-01-07
2173,VISITOR_229CEF75,7,4,店铺页,4,13,288,2,0,,2025-01-07
2174,VISITOR_C1E562D3,7,4,店铺页,,,30,2,0,,2025-01-07
2175,VISITOR_BB1C94A2,7,12,外部页,1,8,105,4,0,,2025-01-07
2176,VISITOR_B4E277A6,7,13,功能页,14,2,246,3,0,,2025-01-07
2177,VISITOR_DB78647A,7,2,店铺页,11,,78,1,0,,2025-01-07
2178,VISITOR_9537DCBC,7,9,店铺其他页,,1,172,1,0,,2025-01-07
2179,VISITOR_BFD1070D,7,5,店铺页,3,12,131,5,0,,2025-01-07
2180,VISITOR_E56C7A48,7,5,店铺页,8,10,45,3,0,,2025-01-07
2181,VISITOR_F4F54C31,7,4,店铺页,13,12,57,4,0,,2025-01-07
2182,VISITOR_3063626F,7,4,店铺页,14,6,252,2,1,BUYER_7D35B8,2025-01-07
2183,VISITOR_E7D47BF2,7,9,店铺其他页,8,6,111,4,0,,2025-01-07
2184,VISITOR_3BA4DDC3,7,14,功能页,,9,289,2,0,,2025-01-07
2185,VISITOR_2D41AB97,7,12,外部页,13,14,93,2,0,,2025-01-07
2186,VISITOR_264A6364,7,11,外部页,9,4,180,2,0,,2025-01-07
2187,VISITOR_9A44D0DD,7,7,商品详情页,6,3,37,1,0,,2025-01-07
2188,VISITOR_7377CBE1,7,3,店铺页,5,11,24,1,0,,2025-01-07
2189,VISITOR_746B5C9E,7,2,店铺页,5,11,69,3,0,,2025-01-07
2190,VISITOR_26B1D346,7,13,功能页,5,2,246,2,0,,2025-01-07
2191,VISITOR_69A2C284,7,8,商品详情页,13,1,70,4,0,,2025-01-07
2192,VISITOR_163FABD5,7,6,商品详情页,8,6,280,1,0,,2025-01-07
2193,VISITOR_43B807CB,7,2,店铺页,9,1,280,4,1,BUYER_A28872,2025-01-07
2194,VISITOR_949E8EE7,7,14,功能页,,13,56,1,0,,2025-01-07
2195,VISITOR_6E4548ED,7,5,店铺页,,6,231,3,0,,2025-01-07
2196,VISITOR_2EB52504,7,7,商品详情页,14,2,153,3,0,,2025-01-07
2197,VISITOR_616B18AD,7,11,外部页,6,2,208,5,0,,2025-01-07
2198,VISITOR_2AFD005F,7,4,店铺页,6,12,272,2,0,,2025-01-07
2199,VISITOR_C16DF572,7,3,店铺页,3,5,187,4,0,,2025-01-07
2200,VISITOR_FE8A162F,7,9,店铺其他页,11,11,291,1,0,,2025-01-07
2201,VISITOR_CDA6C563,7,6,商品详情页,8,8,15,2,0,,2025-01-07
2202,VISITOR_B6C92BD4,7,13,功能页,,,156,3,0,,2025-01-07
2203,VISITOR_24292B19,7,1,店铺页,7,9,77,5,0,,2025-01-07
2204,VISITOR_A3C7328B,7,6,商品详情页,6,,241,2,0,,2025-01-07
2205,VISITOR_46DC7FB8,7,14,功能页,,,11,1,0,,2025-01-07
2206,VISITOR_181E53F7,7,1,店铺页,,9,245,3,0,,2025-01-07
2207,VISITOR_DF56BE4B,7,4,店铺页,5,5,158,2,0,,2025-01-07
2208,VISITOR_7C5DE763,7,7,商品详情页,13,7,147,1,0,,2025-01-07
2209,VISITOR_BE258A91,7,10,店铺其他页,11,,119,2,0,,2025-01-07
2210,VISITOR_162EED09,7,13,功能页,9,3,100,4,0,,2025-01-07
2211,VISITOR_E2E40D5A,7,5,店铺页,,10,113,5,0,,2025-01-07
2212,VISITOR_E40A8F50,7,10,店铺其他页,6,14,174,3,0,,2025-01-07
2213,VISITOR_3BA79402,7,9,店铺其他页,14,,165,5,0,,2025-01-07
2214,VISITOR_AD659069,7,9,店铺其他页,11,5,154,4,0,,2025-01-07
2215,VISITOR_055818D2,7,3,店铺页,,10,78,2,0,,2025-01-07
2216,VISITOR_DA5F31B5,7,8,商品详情页,9,3,212,3,0,,2025-01-07
2217,VISITOR_15909508,7,1,店铺页,,,283,2,0,,2025-01-07
2218,VISITOR_6C8E2265,7,12,外部页,2,8,288,3,0,,2025-01-07
2219,VISITOR_0B5E1F37,7,12,外部页,3,9,49,5,0,,2025-01-07
2220,VISITOR_2CA0B436,7,8,商品详情页,8,10,103,4,0,,2025-01-07
2221,VISITOR_F1D37D31,7,8,商品详情页,7,,65,4,0,,2025-01-07
2222,VISITOR_522BDB54,7,9,店铺其他页,,9,190,1,0,,2025-01-07
2223,VISITOR_009A1B41,7,4,店铺页,10,,112,2,0,,2025-01-07
2224,VISITOR_E99DC7BE,7,5,店铺页,4,10,288,2,0,,2025-01-07
2225,VISITOR_C4146688,7,2,店铺页,12,9,72,2,0,,2025-01-07
2226,VISITOR_2B7340D5,7,6,商品详情页,,1,266,2,0,,2025-01-07
2227,VISITOR_BE04959A,7,4,店铺页,11,,188,2,0,,2025-01-07
2228,VISITOR_5167FA53,7,4,店铺页,,1,203,4,1,BUYER_AF5422,2025-01-07
2229,VISITOR_1D0319A0,7,11,外部页,,4,61,2,0,,2025-01-07
2230,VISITOR_EB9F34DA,7,1,店铺页,12,12,300,1,0,,2025-01-07
2231,VISITOR_78658335,7,1,店铺页,7,,106,2,0,,2025-01-07
2232,VISITOR_9A151FDD,7,12,外部页,9,6,236,1,0,,2025-01-07
2233,VISITOR_8736AEA7,7,9,店铺其他页,11,7,281,2,0,,2025-01-07
2234,VISITOR_2D30B43D,7,4,店铺页,9,14,58,1,0,,2025-01-07
2235,VISITOR_3E412639,7,6,商品详情页,10,,178,1,0,,2025-01-07
2236,VISITOR_2BC71814,7,7,商品详情页,12,12,131,4,0,,2025-01-07
2237,VISITOR_7E6B3CB3,7,13,功能页,12,12,194,4,0,,2025-01-07
2238,VISITOR_FA724026,7,5,店铺页,9,8,14,1,0,,2025-01-07
2239,VISITOR_3D605E43,7,2,店铺页,3,2,95,5,0,,2025-01-07
2240,VISITOR_938E040F,7,2,店铺页,,12,37,2,0,,2025-01-07
2241,VISITOR_3F41FDD4,7,8,商品详情页,,9,84,4,0,,2025-01-07
2242,VISITOR_2028E3A5,7,12,外部页,,,108,4,0,,2025-01-07
2243,VISITOR_E2481F46,7,14,功能页,10,4,178,4,0,,2025-01-07
2244,VISITOR_431E29BC,7,11,外部页,,8,136,3,0,,2025-01-07
2245,VISITOR_6C4E2E46,7,9,店铺其他页,,5,58,5,0,,2025-01-07
2246,VISITOR_2D633D2D,7,2,店铺页,3,4,52,3,0,,2025-01-07
2247,VISITOR_3AEAAD77,7,12,外部页,9,1,122,1,0,,2025-01-07
2248,VISITOR_EC4EE78B,7,2,店铺页,,,53,2,0,,2025-01-07
2249,VISITOR_09786F90,7,2,店铺页,13,2,152,2,0,,2025-01-07
2250,VISITOR_15FF225E,7,4,店铺页,5,7,216,1,0,,2025-01-07
2251,VISITOR_25D6FC56,7,7,商品详情页,1,,140,4,0,,2025-01-07
2252,VISITOR_8F3F7618,7,10,店铺其他页,1,8,203,2,0,,2025-01-07
2253,VISITOR_7409F2FA,7,3,店铺页,14,5,266,4,0,,2025-01-07
2254,VISITOR_2F52EC3E,7,5,店铺页,,6,53,5,0,,2025-01-07
2255,VISITOR_655ECF3F,7,3,店铺页,3,13,67,3,0,,2025-01-07
2256,VISITOR_F33A1198,7,1,店铺页,6,5,289,3,0,,2025-01-07
2257,VISITOR_3F2CEF55,7,2,店铺页,4,3,121,1,1,BUYER_5F9615,2025-01-07
2258,VISITOR_779FF924,7,7,商品详情页,14,13,286,5,0,,2025-01-07
2259,VISITOR_7203A3F8,7,10,店铺其他页,13,8,299,3,0,,2025-01-07
2260,VISITOR_B756A54E,7,12,外部页,,,256,1,1,BUYER_726C1D,2025-01-07
2261,VISITOR_E73E6F14,7,10,店铺其他页,5,9,285,3,0,,2025-01-07
2262,VISITOR_6D6F55A9,7,3,店铺页,7,8,130,2,0,,2025-01-07
2263,VISITOR_2E665FA0,7,13,功能页,9,12,230,5,0,,2025-01-07
2264,VISITOR_5E15511B,7,9,店铺其他页,8,10,117,2,0,,2025-01-07
2265,VISITOR_E8484C19,7,3,店铺页,5,4,162,3,0,,2025-01-07
2266,VISITOR_021864B8,7,12,外部页,,2,35,3,0,,2025-01-07
2267,VISITOR_D4AF6E2A,7,10,店铺其他页,,6,138,2,0,,2025-01-07
2268,VISITOR_9BB3AE9D,7,14,功能页,12,,11,2,0,,2025-01-07
2269,VISITOR_01533570,7,8,商品详情页,3,1,233,4,0,,2025-01-07
2270,VISITOR_86AB05FE,7,1,店铺页,,9,20,1,0,,2025-01-07
2271,VISITOR_50BA78CB,7,2,店铺页,11,5,163,4,0,,2025-01-07
2272,VISITOR_D035F1B7,7,14,功能页,13,12,271,5,0,,2025-01-07
2273,VISITOR_0FB302BD,7,1,店铺页,2,,31,3,0,,2025-01-07
2274,VISITOR_48F82D54,7,3,店铺页,,4,218,5,0,,2025-01-07
2275,VISITOR_6CE2E496,7,7,商品详情页,,11,17,2,0,,2025-01-07
2276,VISITOR_EF578750,7,3,店铺页,2,,284,1,0,,2025-01-07
2277,VISITOR_CC718C0A,7,13,功能页,2,9,264,2,0,,2025-01-07
2278,VISITOR_190A388D,7,1,店铺页,9,1,271,5,0,,2025-01-07
2279,VISITOR_A16CBD96,7,8,商品详情页,10,1,91,5,0,,2025-01-07
2280,VISITOR_6CE5879C,7,14,功能页,,10,260,1,0,,2025-01-07
2281,VISITOR_4ED7D0EE,7,14,功能页,,,119,2,1,BUYER_394DA3,2025-01-07
2282,VISITOR_7CFF7149,7,12,外部页,9,10,48,2,0,,2025-01-07
2283,VISITOR_BBFB7998,7,11,外部页,,,161,1,0,,2025-01-07
2284,VISITOR_4DB8F0F3,7,6,商品详情页,1,13,246,1,0,,2025-01-07
2285,VISITOR_F67E3AB8,7,2,店铺页,,1,262,3,0,,2025-01-07
2286,VISITOR_94ADDBD2,7,14,功能页,12,4,94,1,0,,2025-01-07
2287,VISITOR_AFC18A87,7,1,店铺页,3,8,193,3,0,,2025-01-07
2288,VISITOR_B383E5A6,7,7,商品详情页,10,5,61,3,1,BUYER_16607A,2025-01-07
2289,VISITOR_85823366,7,1,店铺页,2,2,96,5,0,,2025-01-07
2290,VISITOR_1DA4AF40,7,4,店铺页,,,277,5,0,,2025-01-07
2291,VISITOR_F49E42B0,7,11,外部页,5,7,246,3,0,,2025-01-07
2292,VISITOR_E75307A3,7,14,功能页,7,5,153,2,0,,2025-01-07
2293,VISITOR_7310FF27,7,2,店铺页,,9,15,4,0,,2025-01-07
2294,VISITOR_774DF526,7,4,店铺页,,4,262,4,0,,2025-01-07
2295,VISITOR_23DFF149,7,8,商品详情页,7,8,174,4,0,,2025-01-07
2296,VISITOR_27AB7A58,7,5,店铺页,11,1,214,2,0,,2025-01-07
2297,VISITOR_80CEEAB3,7,9,店铺其他页,5,,276,5,0,,2025-01-07
2298,VISITOR_144FBD5E,7,13,功能页,11,4,257,1,0,,2025-01-07
2299,VISITOR_383F6508,7,1,店铺页,,10,284,2,0,,2025-01-07
2300,VISITOR_BDC87CA2,7,14,功能页,8,5,58,2,0,,2025-01-07
2301,VISITOR_0F66578C,7,5,店铺页,10,7,247,2,0,,2025-01-07
2302,VISITOR_F0AE127B,7,3,店铺页,7,12,267,4,0,,2025-01-07
2303,VISITOR_043EBB2B,7,1,店铺页,,12,113,3,0,,2025-01-07
2304,VISITOR_7EF27FAE,7,10,店铺其他页,,6,81,1,0,,2025-01-07
2305,VISITOR_91714E32,7,14,功能页,5,14,129,5,0,,2025-01-07
2306,VISITOR_107F09F4,7,7,商品详情页,,11,176,5,0,,2025-01-07
2307,VISITOR_8DE05153,7,4,店铺页,7,11,55,3,0,,2025-01-07
2308,VISITOR_629C4D18,7,14,功能页,11,,134,5,0,,2025-01-07
2309,VISITOR_78E888CA,7,6,商品详情页,7,11,89,4,0,,2025-01-07
2310,VISITOR_4A298B6A,7,4,店铺页,10,,88,1,0,,2025-01-07
2311,VISITOR_98E86144,7,14,功能页,11,8,90,3,1,BUYER_6F489A,2025-01-07
2312,VISITOR_4504824C,7,8,商品详情页,,11,194,5,0,,2025-01-07
2313,VISITOR_0B44F789,7,7,商品详情页,11,5,275,5,0,,2025-01-07
2314,VISITOR_1AFF229D,7,8,商品详情页,,10,87,1,0,,2025-01-07
2315,VISITOR_BB79F54F,7,2,店铺页,5,6,36,2,0,,2025-01-07
2316,VISITOR_270E9970,7,4,店铺页,,2,144,1,0,,2025-01-07
2317,VISITOR_70CD37BF,7,9,店铺其他页,,6,215,5,0,,2025-01-07
2318,VISITOR_4818D70B,7,5,店铺页,3,3,75,3,0,,2025-01-07
2319,VISITOR_39C25879,7,2,店铺页,4,14,44,1,0,,2025-01-07
2320,VISITOR_B5C1ACCA,7,6,商品详情页,,1,247,4,0,,2025-01-07
2321,VISITOR_AC1F5501,7,10,店铺其他页,,1,74,3,0,,2025-01-07
2322,VISITOR_68040887,7,5,店铺页,2,11,167,5,0,,2025-01-07
2323,VISITOR_B01D92EB,7,1,店铺页,,,44,3,0,,2025-01-07
2324,VISITOR_438BBDFB,7,10,店铺其他页,,8,124,4,0,,2025-01-07
2325,VISITOR_00B93E7F,7,1,店铺页,5,,127,2,0,,2025-01-07
2326,VISITOR_AB53C352,7,12,外部页,11,13,221,4,0,,2025-01-07
2327,VISITOR_ACE14F67,8,14,功能页,8,1,100,2,0,,2025-01-08
2328,VISITOR_30F979CE,8,8,商品详情页,7,8,72,1,0,,2025-01-08
2329,VISITOR_8EBA5820,8,9,店铺其他页,2,6,222,1,0,,2025-01-08
2330,VISITOR_3CF3FEE3,8,1,店铺页,,11,122,1,1,BUYER_2F96D4,2025-01-08
2331,VISITOR_D783B5C7,8,10,店铺其他页,,2,248,2,0,,2025-01-08
2332,VISITOR_10E64AE6,8,13,功能页,12,2,125,5,0,,2025-01-08
2333,VISITOR_6810D03E,8,14,功能页,,2,201,3,0,,2025-01-08
2334,VISITOR_8D816C1B,8,2,店铺页,9,9,235,2,0,,2025-01-08
2335,VISITOR_9F4FA072,8,9,店铺其他页,4,11,95,5,0,,2025-01-08
2336,VISITOR_646A1126,8,13,功能页,9,8,201,1,0,,2025-01-08
2337,VISITOR_1FF4F2FA,8,2,店铺页,12,,164,5,0,,2025-01-08
2338,VISITOR_E7D1AB28,8,11,外部页,5,3,136,5,0,,2025-01-08
2339,VISITOR_2D031068,8,2,店铺页,9,,202,3,0,,2025-01-08
2340,VISITOR_05879C8E,8,12,外部页,9,4,165,3,1,BUYER_13851E,2025-01-08
2341,VISITOR_90D9CB28,8,5,店铺页,7,,11,5,0,,2025-01-08
2342,VISITOR_47988F27,8,4,店铺页,,8,210,5,0,,2025-01-08
2343,VISITOR_7824CA41,8,11,外部页,,12,41,2,0,,2025-01-08
2344,VISITOR_B32F3FAA,8,11,外部页,,9,232,5,0,,2025-01-08
2345,VISITOR_03D8CB27,8,10,店铺其他页,13,1,101,4,0,,2025-01-08
2346,VISITOR_8BF421FD,8,4,店铺页,,3,145,4,0,,2025-01-08
2347,VISITOR_0D9B61BB,8,14,功能页,6,1,194,3,0,,2025-01-08
2348,VISITOR_979BBC28,8,10,店铺其他页,12,8,18,1,0,,2025-01-08
2349,VISITOR_EAB392FA,8,12,外部页,3,10,254,5,0,,2025-01-08
2350,VISITOR_93F1F32C,8,11,外部页,,2,58,2,0,,2025-01-08
2351,VISITOR_EE0C82B2,8,10,店铺其他页,,10,190,3,1,BUYER_26D4C6,2025-01-08
2352,VISITOR_8E321E2F,8,7,商品详情页,,9,162,2,0,,2025-01-08
2353,VISITOR_09ABE45F,8,4,店铺页,14,11,109,3,0,,2025-01-08
2354,VISITOR_AE699E48,8,4,店铺页,3,10,170,3,0,,2025-01-08
2355,VISITOR_1B1A58EC,8,12,外部页,,13,133,5,0,,2025-01-08
2356,VISITOR_2D74BEB2,8,7,商品详情页,14,7,230,2,0,,2025-01-08
2357,VISITOR_04B675F0,8,5,店铺页,,4,36,5,0,,2025-01-08
2358,VISITOR_72DE08AF,8,9,店铺其他页,6,9,78,4,0,,2025-01-08
2359,VISITOR_AF566D50,8,13,功能页,,,110,2,0,,2025-01-08
2360,VISITOR_1C6712C6,8,6,商品详情页,12,2,170,1,0,,2025-01-08
2361,VISITOR_0CE8B8F1,8,6,商品详情页,,,165,2,0,,2025-01-08
2362,VISITOR_005479D4,8,4,店铺页,4,8,229,1,0,,2025-01-08
2363,VISITOR_277D53FB,8,1,店铺页,4,5,220,4,0,,2025-01-08
2364,VISITOR_CE9D720E,8,6,商品详情页,10,11,217,5,0,,2025-01-08
2365,VISITOR_F8481DCC,8,1,店铺页,,11,23,4,0,,2025-01-08
2366,VISITOR_E8D55D5B,8,1,店铺页,14,1,22,3,0,,2025-01-08
2367,VISITOR_75903D14,8,4,店铺页,,8,211,2,0,,2025-01-08
2368,VISITOR_8ED6E214,8,1,店铺页,5,8,65,1,0,,2025-01-08
2369,VISITOR_51F810D6,8,10,店铺其他页,7,13,181,3,0,,2025-01-08
2370,VISITOR_8643D01B,8,2,店铺页,3,3,67,4,0,,2025-01-08
2371,VISITOR_DEC63A8E,8,4,店铺页,3,13,32,3,0,,2025-01-08
